"PolyID","imd_rank","imd_national_decile","nation"
"E01008430",6510,2,"England"
"E01008431",14479,5,"England"
"E01008432",8530,3,"England"
"E01008433",20671,7,"England"
"E01008434",21376,7,"England"
"E01008435",3585,2,"England"
"E01008436",1772,1,"England"
"E01008437",548,1,"England"
"E01008438",791,1,"England"
"E01008439",341,1,"England"
"E01008441",10457,4,"England"
"E01008442",29659,9,"England"
"E01008443",27481,9,"England"
"E01008444",26743,8,"England"
"E01008445",14574,5,"England"
"E01008446",30199,9,"England"
"E01008447",21246,7,"England"
"E01008448",29322,9,"England"
"E01008449",3792,2,"England"
"E01008450",4864,2,"England"
"E01008451",7270,3,"England"
"E01008452",22083,7,"England"
"E01008453",17532,6,"England"
"E01008455",6093,2,"England"
"E01008456",2533,1,"England"
"E01008457",1006,1,"England"
"E01008458",30204,9,"England"
"E01008459",201,1,"England"
"E01008460",2849,1,"England"
"E01008461",7018,3,"England"
"E01008462",8100,3,"England"
"E01008463",8407,3,"England"
"E01008464",15310,5,"England"
"E01008465",21848,7,"England"
"E01008466",32651,10,"England"
"E01008467",22318,7,"England"
"E01008468",8087,3,"England"
"E01008469",23803,8,"England"
"E01008470",9870,3,"England"
"E01008471",13582,5,"England"
"E01008472",28814,9,"England"
"E01008473",20837,7,"England"
"E01008474",8005,3,"England"
"E01008475",31143,10,"England"
"E01008476",8940,3,"England"
"E01008477",6716,2,"England"
"E01008478",5447,2,"England"
"E01008479",31657,10,"England"
"E01008480",5476,2,"England"
"E01008481",5024,2,"England"
"E01008482",3208,1,"England"
"E01008483",10652,4,"England"
"E01008484",3005,1,"England"
"E01008485",141,1,"England"
"E01008486",8131,3,"England"
"E01008487",10097,3,"England"
"E01008488",8936,3,"England"
"E01008489",4685,2,"England"
"E01008490",14381,5,"England"
"E01008491",8193,3,"England"
"E01008492",5538,2,"England"
"E01008493",30696,10,"England"
"E01008494",15259,5,"England"
"E01008495",33104,10,"England"
"E01008496",12989,4,"England"
"E01008497",33349,10,"England"
"E01008498",31828,10,"England"
"E01008499",15212,5,"England"
"E01008500",22122,7,"England"
"E01008502",10088,3,"England"
"E01008503",10984,4,"England"
"E01008504",30301,9,"England"
"E01008505",21404,7,"England"
"E01008506",9684,3,"England"
"E01008507",29542,9,"England"
"E01008508",8289,3,"England"
"E01008509",6119,2,"England"
"E01008510",9498,3,"England"
"E01008511",7522,3,"England"
"E01008512",2754,1,"England"
"E01008513",13882,5,"England"
"E01008514",14935,5,"England"
"E01008516",32627,10,"England"
"E01008517",33228,10,"England"
"E01008518",25346,8,"England"
"E01008519",27452,9,"England"
"E01008520",29694,9,"England"
"E01008521",28112,9,"England"
"E01008522",32787,10,"England"
"E01008523",32870,10,"England"
"E01008524",2741,1,"England"
"E01008525",25460,8,"England"
"E01008526",30940,10,"England"
"E01008527",24633,8,"England"
"E01008528",24325,8,"England"
"E01008529",22764,7,"England"
"E01008530",17853,6,"England"
"E01008531",26189,8,"England"
"E01008532",11631,4,"England"
"E01008533",7710,3,"England"
"E01008534",22573,7,"England"
"E01008535",16128,5,"England"
"E01008536",5307,2,"England"
"E01008537",4802,2,"England"
"E01008538",24902,8,"England"
"E01008539",19821,6,"England"
"E01008540",631,1,"England"
"E01008541",4036,2,"England"
"E01008542",2441,1,"England"
"E01008543",6584,2,"England"
"E01008544",700,1,"England"
"E01008545",754,1,"England"
"E01008546",33320,10,"England"
"E01008547",33557,10,"England"
"E01008548",33709,10,"England"
"E01008549",32871,10,"England"
"E01008550",30064,9,"England"
"E01008551",31649,10,"England"
"E01008552",25150,8,"England"
"E01008553",27199,9,"England"
"E01008554",14805,5,"England"
"E01008555",11543,4,"England"
"E01008556",31447,10,"England"
"E01008557",33242,10,"England"
"E01008558",22289,7,"England"
"E01008559",20493,7,"England"
"E01008560",22100,7,"England"
"E01008561",9457,3,"England"
"E01008562",26309,8,"England"
"E01008563",33234,10,"England"
"E01008564",30040,9,"England"
"E01008567",9276,3,"England"
"E01008568",11852,4,"England"
"E01008569",6809,3,"England"
"E01008570",20022,6,"England"
"E01008571",4210,2,"England"
"E01008572",4045,2,"England"
"E01008573",1469,1,"England"
"E01008574",23881,8,"England"
"E01008575",1416,1,"England"
"E01008576",8765,3,"England"
"E01008577",20704,7,"England"
"E01008578",12510,4,"England"
"E01008579",31009,10,"England"
"E01008580",28761,9,"England"
"E01008581",31114,10,"England"
"E01008582",8789,3,"England"
"E01008583",10207,4,"England"
"E01008584",5968,2,"England"
"E01008585",20469,7,"England"
"E01008586",22452,7,"England"
"E01008587",16512,5,"England"
"E01008588",13039,4,"England"
"E01008589",32510,10,"England"
"E01008590",3691,2,"England"
"E01008591",1971,1,"England"
"E01008592",5666,2,"England"
"E01008593",1631,1,"England"
"E01008594",6600,2,"England"
"E01008595",6463,2,"England"
"E01008596",1095,1,"England"
"E01008597",11601,4,"England"
"E01008598",5462,2,"England"
"E01008599",4963,2,"England"
"E01008600",1242,1,"England"
"E01008601",4558,2,"England"
"E01008602",4759,2,"England"
"E01008603",3943,2,"England"
"E01008604",1634,1,"England"
"E01008605",9622,3,"England"
"E01008606",3466,2,"England"
"E01008607",996,1,"England"
"E01008608",2555,1,"England"
"E01008609",2493,1,"England"
"E01008610",2523,1,"England"
"E01008611",29595,9,"England"
"E01008612",24152,8,"England"
"E01008613",2700,1,"England"
"E01008614",15960,5,"England"
"E01008615",16075,5,"England"
"E01008616",30283,9,"England"
"E01008617",30815,10,"England"
"E01008618",32041,10,"England"
"E01008619",31533,10,"England"
"E01008620",29405,9,"England"
"E01008621",32935,10,"England"
"E01008622",18340,6,"England"
"E01008624",12539,4,"England"
"E01008625",3101,1,"England"
"E01008627",25021,8,"England"
"E01008628",4656,2,"England"
"E01008629",13456,4,"England"
"E01008630",4082,2,"England"
"E01008631",10218,4,"England"
"E01008632",5362,2,"England"
"E01008633",4604,2,"England"
"E01008634",3479,2,"England"
"E01008635",14291,5,"England"
"E01008636",9734,3,"England"
"E01008637",9168,3,"England"
"E01008638",21632,7,"England"
"E01008639",8298,3,"England"
"E01008640",14903,5,"England"
"E01008641",6050,2,"England"
"E01008642",28247,9,"England"
"E01008643",20410,7,"England"
"E01008644",6350,2,"England"
"E01008645",14189,5,"England"
"E01008646",14407,5,"England"
"E01008647",28952,9,"England"
"E01008648",13147,4,"England"
"E01008649",6097,2,"England"
"E01008650",24401,8,"England"
"E01008651",779,1,"England"
"E01008652",5164,2,"England"
"E01008653",4049,2,"England"
"E01008654",6325,2,"England"
"E01008655",7062,3,"England"
"E01008656",11821,4,"England"
"E01008657",20749,7,"England"
"E01008658",2696,1,"England"
"E01008659",9815,3,"England"
"E01008660",8873,3,"England"
"E01008661",5347,2,"England"
"E01008662",7986,3,"England"
"E01008663",5643,2,"England"
"E01008664",515,1,"England"
"E01008665",1417,1,"England"
"E01008666",1300,1,"England"
"E01008667",2508,1,"England"
"E01008668",1902,1,"England"
"E01008669",1249,1,"England"
"E01008670",4296,2,"England"
"E01008671",2745,1,"England"
"E01008672",11757,4,"England"
"E01008673",23348,7,"England"
"E01008674",31738,10,"England"
"E01008675",11300,4,"England"
"E01008676",9042,3,"England"
"E01008677",24882,8,"England"
"E01008678",6412,2,"England"
"E01008679",13184,4,"England"
"E01008680",24914,8,"England"
"E01008681",26436,8,"England"
"E01008682",1302,1,"England"
"E01008683",6314,2,"England"
"E01008684",7437,3,"England"
"E01008685",14997,5,"England"
"E01008686",14420,5,"England"
"E01008687",13052,4,"England"
"E01008688",4756,2,"England"
"E01008689",1876,1,"England"
"E01008690",4838,2,"England"
"E01008691",27136,9,"England"
"E01008692",7323,3,"England"
"E01008693",4761,2,"England"
"E01008694",4302,2,"England"
"E01008695",4700,2,"England"
"E01008696",19058,6,"England"
"E01008697",4976,2,"England"
"E01008698",3536,2,"England"
"E01008699",3100,1,"England"
"E01008700",9173,3,"England"
"E01008701",4253,2,"England"
"E01008702",160,1,"England"
"E01008703",2769,1,"England"
"E01008704",6904,3,"England"
"E01008705",2445,1,"England"
"E01008706",2795,1,"England"
"E01008707",4336,2,"England"
"E01008708",9430,3,"England"
"E01008709",282,1,"England"
"E01008711",8732,3,"England"
"E01008712",1721,1,"England"
"E01008713",28237,9,"England"
"E01008714",2013,1,"England"
"E01008715",8901,3,"England"
"E01008716",27981,9,"England"
"E01008717",7712,3,"England"
"E01008718",11724,4,"England"
"E01008719",2003,1,"England"
"E01008720",5723,2,"England"
"E01008721",23012,7,"England"
"E01008722",26562,8,"England"
"E01008723",29922,9,"England"
"E01008724",30955,10,"England"
"E01008725",26625,8,"England"
"E01008726",24211,8,"England"
"E01008727",13932,5,"England"
"E01008728",24635,8,"England"
"E01008730",827,1,"England"
"E01008732",7480,3,"England"
"E01008733",1000,1,"England"
"E01008734",22297,7,"England"
"E01008735",4107,2,"England"
"E01008736",18,1,"England"
"E01008737",709,1,"England"
"E01008738",450,1,"England"
"E01008739",4266,2,"England"
"E01008740",18960,6,"England"
"E01008741",13915,5,"England"
"E01008742",4174,2,"England"
"E01008743",677,1,"England"
"E01008744",6547,2,"England"
"E01008745",18564,6,"England"
"E01008746",3480,2,"England"
"E01008747",15582,5,"England"
"E01008748",6996,3,"England"
"E01008749",24019,8,"England"
"E01008750",15563,5,"England"
"E01008751",13562,5,"England"
"E01008752",7999,3,"England"
"E01008753",6289,2,"England"
"E01008754",3990,2,"England"
"E01008755",2995,1,"England"
"E01008756",3650,2,"England"
"E01008757",3718,2,"England"
"E01008758",14109,5,"England"
"E01008759",9160,3,"England"
"E01008760",17636,6,"England"
"E01008761",22578,7,"England"
"E01008762",1024,1,"England"
"E01008763",5473,2,"England"
"E01008764",10376,4,"England"
"E01008765",22592,7,"England"
"E01008766",18277,6,"England"
"E01008767",10795,4,"England"
"E01008768",10362,4,"England"
"E01008769",4467,2,"England"
"E01008770",17504,6,"England"
"E01008771",14645,5,"England"
"E01008772",29167,9,"England"
"E01008773",1411,1,"England"
"E01008774",18211,6,"England"
"E01008775",29559,9,"England"
"E01008776",3176,1,"England"
"E01008777",1049,1,"England"
"E01008778",8003,3,"England"
"E01008779",8138,3,"England"
"E01008780",6266,2,"England"
"E01008781",22221,7,"England"
"E01008782",31455,10,"England"
"E01008783",29870,9,"England"
"E01008784",31067,10,"England"
"E01008785",28921,9,"England"
"E01008786",20674,7,"England"
"E01008787",7942,3,"England"
"E01008788",9170,3,"England"
"E01008789",20250,6,"England"
"E01008790",12607,4,"England"
"E01008791",2598,1,"England"
"E01008792",16974,6,"England"
"E01008793",994,1,"England"
"E01008795",14605,5,"England"
"E01008796",15644,5,"England"
"E01008799",25671,8,"England"
"E01008800",1928,1,"England"
"E01008801",27871,9,"England"
"E01008802",15265,5,"England"
"E01008803",3261,1,"England"
"E01008804",6686,2,"England"
"E01008805",3576,2,"England"
"E01008808",28808,9,"England"
"E01008809",8188,3,"England"
"E01008810",2625,1,"England"
"E01008811",12943,4,"England"
"E01008812",2458,1,"England"
"E01008813",2861,1,"England"
"E01008814",9780,3,"England"
"E01008817",270,1,"England"
"E01008819",4395,2,"England"
"E01008821",891,1,"England"
"E01008822",2865,1,"England"
"E01008823",1546,1,"England"
"E01008824",771,1,"England"
"E01008825",3716,2,"England"
"E01008826",7156,3,"England"
"E01008827",1590,1,"England"
"E01008828",1620,1,"England"
"E01008829",718,1,"England"
"E01008830",5108,2,"England"
"E01008831",4616,2,"England"
"E01008832",5816,2,"England"
"E01008833",8032,3,"England"
"E01008834",5203,2,"England"
"E01008835",11006,4,"England"
"E01008836",109,1,"England"
"E01008837",1665,1,"England"
"E01008838",2975,1,"England"
"E01008839",235,1,"England"
"E01008840",3779,2,"England"
"E01008841",1499,1,"England"
"E01008842",9417,3,"England"
"E01008843",23240,7,"England"
"E01008844",13100,4,"England"
"E01008845",20839,7,"England"
"E01008846",1364,1,"England"
"E01008847",2432,1,"England"
"E01008848",13085,4,"England"
"E01008849",2351,1,"England"
"E01008851",7856,3,"England"
"E01008852",20462,7,"England"
"E01008853",1402,1,"England"
"E01008854",1237,1,"England"
"E01008855",13514,5,"England"
"E01008856",19881,6,"England"
"E01008857",5761,2,"England"
"E01008858",1068,1,"England"
"E01008859",1526,1,"England"
"E01008860",3089,1,"England"
"E01008861",10304,4,"England"
"E01008862",25453,8,"England"
"E01008863",30108,9,"England"
"E01008864",25819,8,"England"
"E01008865",6609,2,"England"
"E01008866",6968,3,"England"
"E01008867",1138,1,"England"
"E01008868",26464,8,"England"
"E01008869",15495,5,"England"
"E01008870",28659,9,"England"
"E01008871",6725,2,"England"
"E01008872",24299,8,"England"
"E01008873",20149,6,"England"
"E01008874",3856,2,"England"
"E01008875",12841,4,"England"
"E01008876",25826,8,"England"
"E01008877",22988,7,"England"
"E01008878",10627,4,"England"
"E01008879",11695,4,"England"
"E01008880",10778,4,"England"
"E01008881",3696,2,"England"
"E01008882",1607,1,"England"
"E01008883",1650,1,"England"
"E01008884",1403,1,"England"
"E01008885",13895,5,"England"
"E01008886",1892,1,"England"
"E01008887",2390,1,"England"
"E01008888",15924,5,"England"
"E01008889",2481,1,"England"
"E01008890",6055,2,"England"
"E01008891",12237,4,"England"
"E01008892",1879,1,"England"
"E01008893",6706,2,"England"
"E01008894",4390,2,"England"
"E01008895",10756,4,"England"
"E01008896",1894,1,"England"
"E01008897",4546,2,"England"
"E01008898",1600,1,"England"
"E01008899",591,1,"England"
"E01008901",851,1,"England"
"E01008905",909,1,"England"
"E01008906",1118,1,"England"
"E01008907",329,1,"England"
"E01008909",1978,1,"England"
"E01008910",396,1,"England"
"E01008911",1239,1,"England"
"E01008913",862,1,"England"
"E01008915",1197,1,"England"
"E01008916",136,1,"England"
"E01008917",15238,5,"England"
"E01008918",2075,1,"England"
"E01008919",7053,3,"England"
"E01008920",16292,5,"England"
"E01008921",5833,2,"England"
"E01008923",2239,1,"England"
"E01008924",10004,3,"England"
"E01008925",20353,7,"England"
"E01008927",580,1,"England"
"E01008928",1027,1,"England"
"E01008929",883,1,"England"
"E01008930",10070,3,"England"
"E01008931",3376,2,"England"
"E01008932",3411,2,"England"
"E01008933",10069,3,"England"
"E01008934",18196,6,"England"
"E01008935",1367,1,"England"
"E01008936",8811,3,"England"
"E01008937",6874,3,"England"
"E01008938",3472,2,"England"
"E01008939",7170,3,"England"
"E01008940",1466,1,"England"
"E01008941",4195,2,"England"
"E01008942",4856,2,"England"
"E01008943",3321,1,"England"
"E01008944",5224,2,"England"
"E01008945",6006,2,"England"
"E01008946",4815,2,"England"
"E01008947",11484,4,"England"
"E01008948",13287,4,"England"
"E01008949",26568,8,"England"
"E01008950",13751,5,"England"
"E01008951",21434,7,"England"
"E01008952",11169,4,"England"
"E01008953",10392,4,"England"
"E01008954",21667,7,"England"
"E01008955",15172,5,"England"
"E01008956",22325,7,"England"
"E01008957",6702,2,"England"
"E01008958",6200,2,"England"
"E01008959",20264,7,"England"
"E01008960",22493,7,"England"
"E01008961",14182,5,"England"
"E01008962",1175,1,"England"
"E01008963",7960,3,"England"
"E01008964",6051,2,"England"
"E01008965",19722,6,"England"
"E01008966",3170,1,"England"
"E01008967",25043,8,"England"
"E01008968",24236,8,"England"
"E01008969",18295,6,"England"
"E01008970",11151,4,"England"
"E01008971",16448,5,"England"
"E01008972",3522,2,"England"
"E01008973",11265,4,"England"
"E01008974",18964,6,"England"
"E01008975",19589,6,"England"
"E01008976",1770,1,"England"
"E01008977",9198,3,"England"
"E01008978",81,1,"England"
"E01008979",1188,1,"England"
"E01008980",665,1,"England"
"E01008981",18749,6,"England"
"E01008982",19305,6,"England"
"E01008984",2976,1,"England"
"E01008986",8361,3,"England"
"E01008987",3425,2,"England"
"E01008988",8290,3,"England"
"E01008989",3106,1,"England"
"E01008990",30338,9,"England"
"E01008991",19681,6,"England"
"E01008992",30593,10,"England"
"E01008994",16768,5,"England"
"E01008995",2650,1,"England"
"E01008996",4293,2,"England"
"E01008997",16867,5,"England"
"E01008998",1423,1,"England"
"E01008999",4865,2,"England"
"E01009000",2150,1,"England"
"E01009001",13457,4,"England"
"E01009002",761,1,"England"
"E01009003",7518,3,"England"
"E01009005",8322,3,"England"
"E01009006",6396,2,"England"
"E01009007",2018,1,"England"
"E01009008",14655,5,"England"
"E01009009",13574,5,"England"
"E01009011",9789,3,"England"
"E01009012",14871,5,"England"
"E01009013",2275,1,"England"
"E01009014",5211,2,"England"
"E01009015",5930,2,"England"
"E01009016",1771,1,"England"
"E01009017",6117,2,"England"
"E01009018",3456,2,"England"
"E01009019",2060,1,"England"
"E01009020",4176,2,"England"
"E01009021",2565,1,"England"
"E01009022",6975,3,"England"
"E01009023",14139,5,"England"
"E01009024",2956,1,"England"
"E01009025",2343,1,"England"
"E01009026",2778,1,"England"
"E01009028",3112,1,"England"
"E01009029",2569,1,"England"
"E01009030",12757,4,"England"
"E01009031",17657,6,"England"
"E01009032",17197,6,"England"
"E01009033",4312,2,"England"
"E01009034",18549,6,"England"
"E01009035",11032,4,"England"
"E01009036",18968,6,"England"
"E01009037",18253,6,"England"
"E01009039",23338,7,"England"
"E01009040",24257,8,"England"
"E01009041",21225,7,"England"
"E01009042",17332,6,"England"
"E01009043",2692,1,"England"
"E01009044",2198,1,"England"
"E01009045",7250,3,"England"
"E01009046",16990,6,"England"
"E01009047",500,1,"England"
"E01009048",588,1,"England"
"E01009049",4606,2,"England"
"E01009050",2902,1,"England"
"E01009051",584,1,"England"
"E01009053",227,1,"England"
"E01009054",5674,2,"England"
"E01009056",1725,1,"England"
"E01009057",1019,1,"England"
"E01009058",1832,1,"England"
"E01009059",850,1,"England"
